Date,V,NVDA,Spread,Z-Score
2023-10-05,5.440014505322383,3.7992416312565753,4.782252662005364,-1.1165285943943528
2023-10-06,5.446673769432423,3.822990739050432,4.784800248460816,-0.976445435521448
2023-10-09,5.444117850638444,3.8122474338787877,4.7841043156584835,-0.9479575118923683
2023-10-10,5.453289046281316,3.823777040965339,4.791279393037232,-0.6155005008463512
2023-10-11,5.449393015168921,3.845548040280004,4.783614153743326,-0.8744712673710383
2023-10-12,5.454049523974747,3.8485131705062297,4.787757310224511,-0.6635822039025555
2023-10-13,5.457801307244642,3.816391317036294,4.797070342711966,-0.2632361764364858
2023-10-16,5.467848620360829,3.83024112809264,4.8047198411761265,0.08018438629072377
2023-10-17,5.472544525023186,3.7823162510370514,4.817712968950981,0.6152720278310582
2023-10-18,5.456959310105868,3.741862070914609,4.809131577077794,0.28947318440717695
2023-10-19,5.44142691783309,3.739608147463405,4.793989406061744,-0.2981113232401169
2023-10-20,5.439586139498312,3.7225033939914094,4.795109969822362,-0.19892870117557554
2023-10-23,5.431627491790074,3.76015514127215,4.780632683633293,-0.7987054998688174
2023-10-24,5.445013089736352,3.7760376067033676,4.791268553935899,-0.2409086605870967
2023-10-25,5.454345054793036,3.731930407970127,4.808236788321609,0.723296344940026
2023-10-26,5.4305472056557385,3.6965330812718658,4.7905672703401905,-0.20701032649979406
2023-10-27,5.421818411747637,3.700838640094744,4.781093056008038,-0.6815337876614446
2023-10-30,5.438299807284879,3.717027879745738,4.794771612150403,0.18284908694050223
2023-10-31,5.446929008954988,3.70772840127325,4.805010830422675,0.9558829212603845
2023-11-01,5.461622726077999,3.74491466736236,4.813266497718158,1.667882841297195
2023-11-02,5.481007736547625,3.7724355397133738,4.827886825789494,2.4809051583364603
2023-11-03,5.482445584007818,3.806310204010785,4.823459960290475,1.992724991103854
2023-11-06,5.481993939036501,3.822750273341514,4.820162049838627,1.6396201666890993
2023-11-07,5.48723706967623,3.827199313831355,4.824634919105794,1.7406477493554064
2023-11-08,5.485844112979417,3.840579023204072,4.820925536354991,1.4198335513108333
2023-11-09,5.476493749832146,3.8486197445865957,4.81018308493551,0.7543913871810202
2023-11-10,5.4913228170002775,3.877692537191736,4.819978786103173,1.2351999938645135
2023-11-13,5.488955065539384,3.88357153664389,4.816593204798372,0.9789731561338473
2023-11-14,5.49819016687221,3.9046558465420627,4.82217798433287,1.2569194543245308
2023-11-15,5.50291692808109,3.8890685321244325,4.8296033737572746,1.610519821769301
2023-11-16,5.504769345869337,3.901105239750282,4.829371879079857,1.4862703874421008
2023-11-17,5.508744109417387,3.8974202129085596,4.8339846304905745,1.6356555515189137
2023-11-20,5.510385591035023,3.91970634920218,4.831767718378181,1.4037865555679794
2023-11-21,5.519386135152452,3.9104389572966403,4.842372723957703,1.8548514578492363
2023-11-22,5.525276079599103,3.8855440731290964,4.8525727140630694,2.1970780758341766
2023-11-24,5.527559410660051,3.8660600710390605,4.858229305993897,2.2317749660206734
2023-11-27,5.526930004928247,3.8757666198970817,4.85591940765626,1.9058046929654642
2023-11-28,5.5221970360209385,3.8670015220201077,4.852703938159618,1.6026087942720384
2023-11-29,5.527284079226129,3.8736500651380967,4.856639920600291,1.641062243619302
2023-11-30,5.536874956104207,3.844778596859245,4.871229308243816,2.036832373992575
2023-12-01,5.535978560231197,3.844671612602925,4.870351434530876,1.8230851295609836
2023-12-04,5.5281098462100084,3.817468658684448,4.867192361761741,1.568735071511673
2023-12-05,5.528777773234904,3.840495272805451,4.863873696298027,1.3676037586155585
2023-12-06,5.5275200995723,3.817402742605656,4.8666140271598275,1.3873267475154034
2023-12-07,5.533518848354428,3.8411392820732275,4.868503274238851,1.358546318289819
2023-12-08,5.53320612520303,3.860480560196302,4.8648419999856545,1.1518768500588412
2023-12-11,5.536251328085882,3.8418043201593575,4.871120616077045,1.3720542444858697
2023-12-12,5.548032718321953,3.8636539943215653,4.879119177173065,1.6335278918205367
2023-12-13,5.558838549870527,3.8726573232712727,4.888366264419295,1.8894350925498766
2023-12-14,5.54482982938475,3.878090725236168,4.8734168602816785,1.1615354142312158
2023-12-15,5.542120602048758,3.8891974099388027,4.8687847351381235,0.8953528348405957
2023-12-18,5.543437383171791,3.913186345209576,4.865948317329796,0.7169835548150583
2023-12-19,5.549687911689692,3.9036959664614375,4.873841912971355,1.0040076433941614
2023-12-20,5.53854864560783,3.873135336174822,4.8679936018908485,0.686349549790893
2023-12-21,5.547955569105524,3.8912407633341966,4.8742659368842425,0.9175180715434942
2023-12-22,5.543669681770444,3.8879694689043705,4.870546408013045,0.698590224008706
2023-12-26,5.5464903877723195,3.8971225032152756,4.871782451257292,0.714637545480322
2023-12-27,5.545602454476555,3.899919025808074,4.870410356638282,0.5975928977887632
2023-12-28,5.551263593959412,3.9020415629459966,4.8757040217470795,0.8843607159600699
2023-12-29,5.551071628268068,3.9020415629459966,4.875512056055736,0.8329252941113731
