Date,MSFT,META,Spread,Z-Score
2023-09-19,5.78167838592054,5.715839319682672,3.580939193563034,-0.19419863020749523
2023-09-20,5.757409246352342,5.697979946592807,3.5635463533642837,-1.3516621520561025
2023-09-21,5.753536239238747,5.684744880575205,3.5647691732796387,-1.309591537682959
2023-09-22,5.745618408091617,5.696009115131862,3.552514333851786,-2.050420176358977
2023-09-25,5.747288948672456,5.7018433398896855,3.551938553925093,-2.00838880865169
2023-09-26,5.7301369384255,5.6956077748920855,3.5371873900821735,-2.5952971676355734
2023-09-27,5.732217124340496,5.691518759338773,3.5408419478930595,-2.19242440010913
2023-09-28,5.734930877371255,5.7121942617904065,3.5355951222542426,-2.2096048560487134
2023-09-29,5.7416357113036876,5.699780336147985,3.5470796239072513,-1.5484625402237886
2023-10-02,5.760615258136972,5.721559217203893,3.557673764079368,-1.0141991392106768
2023-10-03,5.734133728519531,5.702209073609963,3.538642517264361,-1.7278220184586899
2023-10-04,5.751750651626135,5.717509542185787,3.55036838238753,-1.1414912264873747
2023-10-05,5.7530039577796055,5.714921076165992,3.552618311836241,-0.9807727405448537
2023-10-06,5.777440000380206,5.749234845698988,3.5638427063786566,-0.48672653375530694
2023-10-09,5.785231944779134,5.758480889311537,3.568074695814834,-0.28136157608551576
2023-10-10,5.780887051135894,5.7693526251937755,3.5595439155665223,-0.6027676096469848
2023-10-11,5.793084317345715,5.787762826025463,3.564652800133083,-0.35593508404173396
2023-10-12,5.789286784312027,5.776535304223447,3.5651781400635905,-0.29680364612463017
2023-10-13,5.778875301617935,5.746886141524981,3.566182316684205,-0.22216324360667286
2023-10-16,5.793745948115722,5.76720629240631,3.573229203636274,0.1103062288105136
2023-10-17,5.792000619004469,5.776041531413144,3.568082089473221,-0.06763150334538956
2023-10-18,5.786110916905163,5.754105286885014,3.5706383828552704,0.09790193926427257
2023-10-19,5.789769767880695,5.740894078557783,3.5793838750602043,0.5403153470649865
2023-10-20,5.775635563883739,5.727505994860715,3.5704044136749316,0.18018028201983324
2023-10-23,5.783715125191942,5.744722919192226,3.571855034239868,0.3359565442948634
2023-10-24,5.787382455746412,5.740062529542028,3.5773167298177793,0.695188577858243
2023-10-25,5.817599503606286,5.697512759277559,3.6239164892637485,3.003608843500492
2023-10-26,5.779363244476791,5.659473071077674,3.6003264488266282,1.8017724826277173
2023-10-27,5.785201844721758,5.688120712814257,3.5951350000425375,1.5119623123508652
2023-10-30,5.807687372089494,5.707908067266974,3.610001907637809,2.094041777983743
2023-10-31,5.810056299926444,5.703304862245154,3.6141431830050847,2.078568937642553
2023-11-01,5.833326231580997,5.737820376356542,3.6241237899601604,2.2140787037273926
2023-11-02,5.839806777395806,5.734672892053686,3.6318161949045242,2.2149177048298974
2023-11-03,5.852586418918481,5.746600230226088,3.6400035168904834,2.2109755424370783
2023-11-06,5.863103394356108,5.750407132365637,3.649054741058455,2.212681674798776
2023-11-07,5.874260233806309,5.759924888828322,3.656547009393331,2.1811593474073194
2023-11-08,5.881638679725825,5.7629313029084,3.662767911700363,2.1140633568092477
2023-11-09,5.8747038806523495,5.765336313819875,3.6549071240756166,1.748904833462141
2023-11-10,5.899295767352206,5.790656419852796,3.669750145108551,1.9450586412457
2023-11-13,5.8911746198372565,5.791933093346207,3.6611374467931586,1.584551148379503
2023-11-14,5.900917457965273,5.813331380820057,3.662641416181308,1.5155957952641756
2023-11-15,5.9013233049396465,5.802569306901185,3.6671909271986425,1.5134149378418942
2023-11-16,5.918753890209061,5.807007655467816,3.6829126387412723,1.747907214389596
2023-11-17,5.901810270889366,5.809548059629561,3.6649909011277466,1.2299834683538782
2023-11-20,5.922124396131804,5.824155469443256,3.679680813113327,1.4650872766088876
2023-11-21,5.910478846840605,5.815321738451244,3.671436468251007,1.1933124052499098
2023-11-22,5.92320998289143,5.8286163325884255,3.6790488574778215,1.2861081437851667
2023-11-24,5.922097656361165,5.819024125452528,3.6816297674093454,1.2648133550493537
2023-11-27,5.925219329506779,5.808532727237092,3.6887908877724196,1.3487952587736942
2023-11-28,5.935963998971584,5.8212686093263395,3.694631928339446,1.3948856228354303
2023-11-29,5.925853022122208,5.8010352909114955,3.6923112783933583,1.2667311688911285
2023-11-30,5.9260113825512,5.785716890268831,3.6983676010940436,1.3422940093166251
2023-12-01,5.914331173618604,5.778569319629978,3.689439383243649,1.0570378855810356
2023-12-04,5.899888658125166,5.763681592089583,3.68072901024947,0.7871403145646675
2023-12-05,5.90900343206125,5.758260988287302,3.691930850417952,1.0697065576763796
2023-12-06,5.898967180094963,5.755618493852998,3.6829120240197932,0.7662337967876679
2023-12-07,5.904780015446822,5.784003576873215,3.6777959019277646,0.5459882056484293
2023-12-08,5.913583255400646,5.802689471829536,3.6794046111968224,0.5538551724340611
2023-12-11,5.905723004517394,5.7799844326709575,3.6802863606998,0.5479360955669996
2023-12-12,5.913983912998989,5.807097473155859,3.6781080795048022,0.40345442593938
2023-12-13,5.913957366874809,5.808652086148886,3.677482969013894,0.31472281314086886
2023-12-14,5.891154630512568,5.803950976758647,3.656490275779883,-1.0059758516319421
2023-12-15,5.90418677166691,5.8091898031831315,3.667505339478143,-0.4537463423578639
2023-12-18,5.909352177748333,5.83774041203976,3.6616780565838476,-1.0016982398305703
2023-12-19,5.910987918857995,5.854259247370292,3.6569536384429133,-1.4361626709142825
2023-12-20,5.903889934471271,5.851172068515557,3.651044294100013,-1.84598863769217
2023-12-21,5.911737697342308,5.864849142653703,3.6536260459079064,-1.5731589681397962
2023-12-22,5.9145179834061175,5.862870287580048,3.657168240008842,-1.3226898168891466
2023-12-26,5.914731614108487,5.866936776602965,3.6558161720854288,-1.3476055224255932
2023-12-27,5.913155704785212,5.8753560862751195,3.650998620768422,-1.6235245929754847
2023-12-28,5.916385069071858,5.876724514756617,3.6537011063199007,-1.3766306369630898
2023-12-29,5.9184081622984035,5.864481924587089,3.6604378988817787,-0.8823432227191405
