Date,JPM,V,Spread,Z-Score
2022-01-03,4.9904041448218655,5.373705445311257,-1.3414034320982369,
2022-01-04,5.027612853819292,5.378346364692502,-1.3096630928879325,
2022-01-05,5.0091618376730365,5.3672266672416145,-1.3150118306735425,
2022-01-06,5.019729658628379,5.3660895938564686,-1.303104202401098,
2022-01-07,5.029589052856813,5.353311868043262,-1.2781888841099738,
2022-01-10,5.030545724411393,5.330043898841653,-1.2498156923926,
2022-01-11,5.031561354232985,5.341349319653697,-1.2621211777468373,
2022-01-12,5.037217317272098,5.347534031898555,-1.263752627136932,
2022-01-13,5.035969711134509,5.3442370877400664,-1.2611154621020297,
2022-01-14,4.972536144138584,5.342700979717948,-1.3227390414623477,
2022-01-18,4.929703807922665,5.347534031898555,-1.3712661364863656,
2022-01-19,4.914113952257519,5.342747468038058,-1.3812160102753648,
2022-01-20,4.905550189908803,5.341209214513221,-1.3879672569544148,
2022-01-21,4.8879230230674375,5.30113527666265,-1.3583755231876973,
2022-01-24,4.887026376193759,5.2811238934818,-1.3356928672993087,
2022-01-25,4.897867698093996,5.2818668006633205,-1.325726908845911,
2022-01-26,4.907309021619464,5.300843850642316,-1.338646138958424,
2022-01-27,4.8895071311607765,5.302203163374406,-1.3580497001346536,
2022-01-28,4.898413547989269,5.4029447186096435,-1.467846503875454,
2022-01-31,4.911895697263495,5.39488602038807,-1.444868834800456,
2022-02-01,4.92891032334794,5.421886985878744,-1.4596692978789605,
2022-02-02,4.920873111183527,5.434970179464548,-1.4831223651027887,
2022-02-03,4.912568378124029,5.4183516233564335,-1.4718455448833208,
2022-02-04,4.938195522945339,5.404653846227691,-1.4300783845934646,
2022-02-07,4.941533207312384,5.399253627491741,-1.420377652184933,
2022-02-08,4.960172910403219,5.402681437127817,-1.4057769183392184,
2022-02-09,4.9643323753523365,5.415453830917561,-1.4166670947588642,
2022-02-10,4.960172910403219,5.39394383876716,-1.3954814542377445,
2022-02-11,4.94707069090771,5.389946323836883,-1.4038734238727102,
2022-02-14,4.937736729662059,5.392834954391317,-1.4166110426164558,-0.7385302104417947
2022-02-15,4.95225464063395,5.403780423640205,-1.4149901178728523,-0.6750918146543109
2022-02-16,4.954062574397937,5.4081603669250935,-1.4183430471967258,-0.6745192518735631
2022-02-17,4.930761139450475,5.389590115560172,-1.419763257076239,-0.6475257072876045
2022-02-18,4.935438832868169,5.381005287064922,-1.4049701074494196,-0.3878796006891168
2022-02-22,4.933662253376414,5.374834391389867,-1.3994755545001896,-0.25586293677257343
2022-02-23,4.912501276275292,5.350271697285722,-1.3916944442053794,-0.06679018339421557
2022-02-24,4.88426292422824,5.3565034995131215,-1.4272756945491265,-0.6225610739229696
2022-02-25,4.907647133979068,5.365528418790105,-1.4145254975555401,-0.3318682467723983
2022-02-28,4.865055230388765,5.351058426808723,-1.4400674891627379,-0.8506684194974244
2022-03-01,4.826595648463028,5.31741544787757,-1.438885734012155,-0.7764972733094507
2022-03-02,4.84712405112922,5.315067771423559,-1.4155910770897622,-0.153901983633018
2022-03-03,4.839990657265159,5.309053895750031,-1.4156383543172062,-0.1268877699990294
2022-03-04,4.81145787243236,5.27499099818409,-1.404035014255391,0.18796128362962028
2022-03-07,4.772076730752608,5.225926153468482,-1.3856033192077843,0.7087970411995488
2022-03-08,4.765008959998059,5.231208569167218,-1.398895331332855,0.4431956884725996
2022-03-09,4.8042895383587085,5.272341179444875,-1.4080810814796259,0.29358226981447255
2022-03-10,4.792378363693673,5.263340096956251,-1.409386330144069,0.3745030572443169
2022-03-11,4.76959684432661,5.256955208083838,-1.4246445700624202,-0.12644760121783483
2022-03-14,4.779478869985261,5.275190587870213,-1.4362491921321325,-0.6943927574291157
2022-03-15,4.797069385070142,5.303780322666901,-1.452345804347047,-1.3760683063026051
2022-03-16,4.840785566463228,5.3311974336529095,-1.4409350540657346,-0.9407055750406951
2022-03-17,4.853350707515512,5.338627169373643,-1.4371243297580643,-0.97701691464778
2022-03-18,4.852994202334135,5.36479839866893,-1.468318250505976,-2.6794423032709966
2022-03-21,4.849776876748042,5.355306380766428,-1.4603511835928922,-2.0408349646435795
2022-03-22,4.870821419627206,5.361873335169763,-1.4470444469763706,-1.2909553107354972
2022-03-23,4.850707358244524,5.344373053485069,-1.4465380226816942,-1.1809414597775703
2022-03-24,4.857196657933376,5.3565496385120825,-1.4543963261727537,-1.4408673623744503
2022-03-25,4.865901013570438,5.361690104512033,-1.451748953356696,-1.2348700632895928
2022-03-28,4.858475243007529,5.372346049800594,-1.4717305656574933,-1.9403411200235383
2022-03-29,4.860673149971807,5.405096408397564,-1.508122226138168,-2.864014927719242
2022-03-30,4.856129563995674,5.386647314047254,-1.4909273456904408,-1.9926783518281301
2022-03-31,4.8256426927680645,5.3768654745403905,-1.509888329216146,-2.296538061176706
2022-04-01,4.818206063749154,5.397351240001275,-1.5414632230291216,-2.715756223953967
2022-04-04,4.822630688173797,5.403429316159633,-1.5442003623193408,-2.410396363658654
2022-04-05,4.8109249606804685,5.396157787083059,-1.5473380870869118,-2.2000775973214797
2022-04-06,4.796953572369818,5.364341990300623,-1.5238210969996455,-1.550943561656139
2022-04-07,4.793906644675363,5.3511972312568545,-1.5113796273941063,-1.1894526244058783
2022-04-08,4.812049188102095,5.355029819145645,-1.4977530012018452,-0.8351992887137297
2022-04-11,4.808371703316804,5.344699266732788,-1.4892580528853987,-0.6122266439412595
2022-04-12,4.797333644744303,5.328976714220647,-1.4817703142890641,-0.4190647530618791
2022-04-13,4.764569106679412,5.33778358401936,-1.5249119386099759,-1.264075441738535
2022-04-14,4.755256613805259,5.3355304887511,-1.531569621719009,-1.3107831917275892
2022-04-18,4.773640198903904,5.337314674879591,-1.5152883333245635,-0.9046250122778327
2022-04-19,4.7941353634045925,5.349113066300196,-1.508695148556991,-0.7142338705769402
2022-04-20,4.797637737130806,5.358755849718219,-1.5165548135078524,-0.8467865839626825
2022-04-21,4.789855648316335,5.352584289363576,-1.5170649866930361,-0.8095005470871949
2022-04-22,4.760712588396058,5.313579636805388,-1.5002490789853864,-0.3248265017634666
2022-04-25,4.760397055662862,5.322094106944851,-1.5105971650639756,-0.5580413477363659
2022-04-26,4.730369500593731,5.2790270454395944,-1.4898790383814946,0.09563878690121559
2022-04-27,4.7172783091418,5.34171458237675,-1.576834609896065,-2.2427486889444435
2022-04-28,4.732967338580361,5.371847708483038,-1.5966512772504986,-2.4627855869725575
2022-04-29,4.7001667485044205,5.337126961573469,-1.5885406021676536,-2.061600378212522
2022-05-02,4.709257361690534,5.329591532696225,-1.5705710345718016,-1.4837864565256396
2022-05-03,4.730450814716154,5.315451459041288,-1.5327164105129505,-0.4955265618081692
2022-05-04,4.762996788268334,5.343627637925495,-1.533370273602979,-0.4612429286001972
2022-05-05,4.737658812143904,5.299404803028711,-1.5066007265440051,0.32880055755705856
2022-05-06,4.7360435730778505,5.287543517833573,-1.4942398784882531,0.7578527376627466
2022-05-09,4.720895373848019,5.23791473070338,-1.450910750744666,2.0554913751461683
2022-05-10,4.696221389670858,5.2409155094896125,-1.4791205360647623,1.2291238444892116
2022-05-11,4.689893039831316,5.257006096900769,-1.5044083365708731,0.45825467394921593
2022-05-12,4.6890461978363644,5.244836300901815,-1.4909155748603435,0.8665185772852019
2022-05-13,4.6979021243281585,5.271592804700594,-1.5135866896642023,0.18440797501645187
2022-05-16,4.690908430551621,5.26443954463862,-1.5121517364445394,0.1996925127877716
2022-05-17,4.723518044198534,5.295252830680322,-1.5158492483024109,0.058712583178262334
2022-05-18,4.70626416662671,5.275400207851036,-1.5097108895614149,0.21232716500917384
2022-05-19,4.691330943429935,5.262212783205485,-1.5091054428142279,0.2159443817461673
2022-05-20,4.683098420781316,5.270588190635927,-1.5272066619828868,-0.33326447039744905
2022-05-23,4.7431311646579655,5.312553095686772,-1.516620934968227,0.017097562992036623
2022-05-24,4.757157665269279,5.288514377439639,-1.474269744832025,1.3090206840042529
2022-05-25,4.764097755289227,5.294468186333554,-1.4743449950925749,1.2870210883587525
2022-05-26,4.7812402354213335,5.317311624563349,-1.4841188126136133,0.9327627752440008
2022-05-27,4.795278993131103,5.337861469717517,-1.4942938244481399,0.5875128731328328
2022-05-31,4.802565335323639,5.334520581024158,-1.4830709314793218,0.8805447249848443
2022-06-01,4.784864609686907,5.3239069424096614,-1.4882656650995765,0.7001484961148619
2022-06-02,4.800824477869977,5.3480034741063704,-1.5006986077111213,0.31829057515154985
2022-06-03,4.786787237983285,5.336780355214698,-1.501511708322191,0.27891356020710184
2022-06-06,4.783478012089035,5.338143113024842,-1.506426664250509,0.14088980741178314
2022-06-07,4.786095606690838,5.345442501351873,-1.5124098987760846,-0.0332116098291771
2022-06-08,4.770052930952146,5.340769550142434,-1.5229464618006299,-0.3122020484886486
2022-06-09,4.748813388425704,5.305542635638499,-1.5026783246751938,0.22885193320968322
2022-06-10,4.701757404257433,5.272996976303802,-1.5113859374136362,-0.1597027951286594
2022-06-13,4.671526569041283,5.235981171114099,-1.498001252919738,0.2717567338534483
2022-06-14,4.654747393872973,5.24251361658107,-1.5224775726607334,-1.067741046755508
2022-06-15,4.666513615347165,5.2560633588744325,-1.5266769380225824,-1.3239276522228238
2022-06-16,4.649208608698168,5.2191443685089,-1.5004805013364813,0.0382451201467217
2022-06-17,4.645675992830978,5.224209441344434,-1.5099812646736206,-0.49710322654786054
2022-06-21,4.670146252532508,5.246999256242993,-1.5123641185489074,-0.5964117897717205
2022-06-22,4.6645187901108836,5.244062860013648,-1.514531641440346,-0.70904947616671
2022-06-23,4.653518983121915,5.25850742343639,-1.542551398081602,-2.321623346258703
2022-06-24,4.682927898855354,5.302627446508306,-1.5651288629236744,-2.9947672123198967
2022-06-27,4.6748832367230255,5.293093556359319,-1.5619397947190432,-2.4356533023450124
2022-06-28,4.6700598837066805,5.266005568694439,-1.5348455208230938,-1.0955727150571972
2022-06-29,4.665560046219851,5.272946973046538,-1.547524376888144,-1.5565238162443702
2022-06-30,4.64195312629684,5.259777927622416,-1.5556142830027389,-1.7522629072016929
2022-07-01,4.654659539493946,5.271341706595701,-1.5565334069821741,-1.6412601301301122
2022-07-05,4.650848752039274,5.278146421919637,-1.5683621530848164,-1.899801267686616
2022-07-06,4.644345561903845,5.281034474648271,-1.5782683198693794,-2.039551184644869
2022-07-07,4.669323730077406,5.289353051496672,-1.5630918850535434,-1.411679285642433
2022-07-08,4.666180762726107,5.29314263901598,-1.570700102540406,-1.5551053780143482
2022-07-11,4.652977491938564,5.300435330817658,-1.5924963119763262,-2.0755516544633803
2022-07-12,4.653951703473005,5.299264336243558,-1.5901423239743657,-1.8348165306120883
2022-07-13,4.644524404633414,5.2959876131529455,-1.5957086780145513,-1.8291766298638419
2022-07-14,4.608960676708505,5.304572026790233,-1.641387373323731,-2.7229820397129685
2022-07-15,4.653774611648034,5.324430790715591,-1.6199729107167542,-1.9553398439819911
2022-07-18,4.643451602455608,5.310865565859267,-1.6143120900543373,-1.6627390874203705
2022-07-19,4.667928114900122,5.341518705915356,-1.6259540039803806,-1.7860785907671135
2022-07-20,4.6677536245128275,5.340160470418024,-1.624528092949924,-1.6131847449039656
2022-07-21,4.674540275137873,5.353290421002774,-1.6332123908990424,-1.667188991405441
2022-07-22,4.6696723476313515,5.341705742826028,-1.6244301558125054,-1.3605891756995092
2022-07-25,4.673672702895884,5.344369483345469,-1.6235684713544751,-1.257640791808541
2022-07-26,4.657927096114794,5.336027713386647,-1.6294850164633665,-1.299609603839215
2022-07-27,4.673846163600863,5.32647597282991,-1.6023111856030434,-0.640151666668804
2022-07-28,4.6701079308615405,5.330648237515056,-1.6109655748781453,-0.7864938228949042
2022-07-29,4.67488722147452,5.334237841858205,-1.6104158953239436,-0.7197776110807962
2022-08-01,4.664868152144147,5.330695584976924,-1.6162611428495008,-0.8155764824452512
2022-08-02,4.649160276904337,5.306270201602139,-1.6031887231707298,-0.42713423506322495
2022-08-03,4.6596009179689934,5.316975977699329,-1.605362639211756,-0.4349624586633692
2022-08-04,4.648537449303954,5.340628998078266,-1.6442963317244894,-1.5513668079238319
2022-08-05,4.678348449494022,5.3518091016627265,-1.627658786110092,-0.9702495231454161
2022-08-08,4.666093261080012,5.3399262340197415,-1.6259124569226788,-0.8536909428875399
2022-08-09,4.6750604005105565,5.325477516295034,-1.5999204728486838,0.04377835625158914
2022-08-10,4.700813714766489,5.334190735425997,-1.5844338967819347,0.6829405947497488
2022-08-11,4.715487132962802,5.331139626077184,-1.5661653732175598,1.4430432345994384
2022-08-12,4.731915355757895,5.332323387152229,-1.5511319695878472,1.9955673233188966
2022-08-15,4.734613826480811,5.356123365594853,-1.5764768825909652,1.0938374550742498
2022-08-16,4.744122686978265,5.35944471985525,-1.5708815555548519,1.3257895867241514
2022-08-17,4.7356749617042055,5.347305366778135,-1.5650255478508326,1.507029506740709
2022-08-18,4.727895348459101,5.3507024985933045,-1.576807982833376,1.092124955068031
2022-08-19,4.702838672333285,5.339349007059785,-1.5884869023165828,0.6649640511314825
2022-08-22,4.686178754441693,5.319368788922403,-1.581604239045454,0.9222877594569383
2022-08-23,4.676273093779273,5.310654584393808,-1.5812420004300805,0.9164237678722312
