Date,AAPL,MSFT,Spread,Z-Score
2022-04-22,5.068915046458062,5.585861604488871,0.9921265193197657,0.6164065863475018
2022-04-25,5.075629663010114,5.609981521200667,0.9812374416365071,0.17228269703564578
2022-04-26,5.0375868299914375,5.571860300867151,0.9710170225443226,-0.3165699024788172
2022-04-27,5.036119264117155,5.618847907997178,0.9352559937758942,-1.9747101286021396
2022-04-28,5.080284918732144,5.641228203210539,0.9630876005357631,-0.8616272608051905
2022-04-29,5.0429931506828956,5.59851655901584,0.9569685240706081,-1.3249761596288006
2022-05-02,5.044957794622559,5.623251849915476,0.9408803487148507,-2.2278474932105294
2022-05-03,5.054534190719492,5.613750515796101,0.9573912041079558,-1.3630202000194103
2022-05-04,5.094724042276327,5.642435902436251,0.9766452961649295,-0.32380485262354103
2022-05-05,5.037395504616009,5.597904156414299,0.9518178342795345,-1.6276149859228537
2022-05-06,5.042111802151841,5.5884126777495355,0.9634613982007343,-0.9276092240111405
2022-05-09,5.008359146065293,5.550767607204949,0.957183642597963,-1.1833785771618475
2022-05-10,5.02434289578458,5.56919211378458,0.9597204395711119,-0.9898342275444283
2022-05-11,4.971109456272177,5.535418596671359,0.9311362837032666,-2.1911686339666754
2022-05-12,4.943847174195242,5.515259109153661,0.9185872138833444,-2.4046205740615894
2022-05-13,4.975264557723214,5.5376039027269535,0.9336964600941178,-1.6062628618793748
2022-05-16,4.964535005669252,5.539058224792539,0.9219054847662642,-1.8850114391776647
2022-05-17,4.989639853630438,5.559198316153302,0.9323112765730519,-1.3744931018694198
2022-05-18,4.931566589060271,5.5125994440622605,0.908247760286959,-2.0280512651853413
2022-05-19,4.906616425408866,5.508892890146607,0.8860027901309335,-2.412330748590699
2022-05-20,4.908362341893547,5.506599072588376,0.8894228277748697,-2.050605524129724
2022-05-23,4.947697487658831,5.5381286699816075,0.9057463935871679,-1.4552888738944942
2022-05-24,4.9282946108450165,5.5341693730576855,0.8892331723749178,-1.7480206092788615
2022-05-25,4.9294337561942045,5.54527745607217,0.8822651878669037,-1.7823768474410937
2022-05-26,4.952368298405347,5.5580706156040955,0.8958627629817455,-1.3406333526347882
2022-05-27,4.992316465328711,5.5853007238859185,0.9159372916203985,-0.7520256218555096
2022-05-31,4.986955850124703,5.580274272566972,0.9142451846108708,-0.7442837051768327
2022-06-01,4.986082063372998,5.582295421144672,0.9118962815894411,-0.7573493393101924
2022-06-02,5.002753566023398,5.590192866639954,0.9228039079628152,-0.3896062725311605
2022-06-03,4.963435173730656,5.573446190794988,0.8957079194434847,-1.1674199337420494
2022-06-06,4.96864913953857,5.568731955342503,0.9043625256338013,-0.8433406588592085
2022-06-07,4.986082063372998,5.582588974514978,0.9116820344245626,-0.5439298428018021
2022-06-08,4.981026022644964,5.57488955894724,0.9122453396944668,-0.47326491123776915
2022-06-09,4.944407956217076,5.553887338284055,0.8909555463794137,-1.1889301508527184
2022-06-10,4.905013536454577,5.508300231809393,0.8848324472869402,-1.3269015619045146
2022-06-13,4.865976488853142,5.464961739229563,0.8774255906646258,-1.4899974671962228
2022-06-14,4.872626818382302,5.474124819927297,0.8773883319743159,-1.3820785525343355
2022-06-15,4.892538946423335,5.503426529776054,0.875914882821502,-1.3473787726574389
2022-06-16,4.852079972957845,5.476086160881774,0.8554100203111337,-1.9931642913435736
2022-06-17,4.863547019019261,5.4869667076048145,0.8589360017364633,-1.730451138753712
2022-06-21,4.895782531306298,5.51126044891563,0.8734409555403451,-1.1575032474092954
2022-06-22,4.891948186254489,5.508853518256197,0.8713632861802703,-1.1964874029667312
2022-06-23,4.913292185848461,5.531237494933755,0.8763705510371214,-0.9705859471634881
2022-06-24,4.937513711177083,5.564817354219781,0.8760841320639763,-0.9258555353123757
2022-06-27,4.937513711177083,5.554265073999853,0.8837856144818685,-0.5155722312369186
2022-06-28,4.907271684660569,5.52200081115613,0.877091356583926,-0.7898133029032072
2022-06-29,4.9202112290565285,5.536631274644798,0.8793529948804251,-0.6236965556178562
2022-06-30,4.902019249852788,5.523364500406615,0.8708436460094688,-1.0351214870606096
2022-07-01,4.918054235970347,5.534015144561324,0.8791053597169745,-0.5218198946155468
2022-07-05,4.936807559239902,5.546533841128393,0.8887220301023371,0.02533134266889827
2022-07-06,4.9463690883080496,5.559235461116226,0.8890134013490201,0.04285725881472614
2022-07-07,4.9700850598260145,5.567428790238277,0.9067495487093291,1.0577957326083285
2022-07-08,4.974788829674038,5.564667839618829,0.9134683723854531,1.3505797791605918
2022-07-11,4.959920809516588,5.552829344450325,0.9072405665223835,0.9461267811874902
2022-07-12,4.966731366166732,5.51098441650116,0.9445912500609186,2.547177486268699
2022-07-13,4.964191404810951,5.507232424661044,0.9447896446420998,2.3151022414341482
2022-07-14,4.984467118809475,5.5125994440622605,0.9611482900361628,2.6237826595588833
2022-07-15,4.995852079693765,5.522936147535039,0.9649891051628154,2.425418626068186
2022-07-18,4.974992620360728,5.513268331431945,0.9511856104351146,1.8208100592583571
2022-07-19,5.001363829237653,5.53382255155511,0.9625555151774989,1.9736588494196214
2022-07-20,5.014783376485577,5.544324794261014,0.9683100994162706,1.9418098360938816
2022-07-21,5.029764512833375,5.554076046747705,0.9761743758993298,1.9605362605734415
2022-07-22,5.021620974239223,5.537015523800209,0.9804822994329605,1.8851322841848044
2022-07-25,5.014195031435759,5.531121682603517,0.9773579211638088,1.6514843640366943
2022-07-26,5.005329495159585,5.5039823322725985,0.9882997843359433,1.7394698889141453
2022-07-27,5.038991237397046,5.568694579270811,0.9747319020664804,1.3279447064543533
2022-07-28,5.042556662489886,5.596835482568388,0.9577589537032587,0.8885402932422409
2022-07-29,5.074823373892585,5.612379142918676,0.9786812708705428,1.2609866278331554
2022-08-01,5.068651008625118,5.6026074331832225,0.9796406959983139,1.2056792435016075
2022-08-02,5.059320239746783,5.591066573563803,0.9787329149097141,1.1164315991130997
2022-08-03,5.096854612834517,5.618522603544733,0.9962287628866449,1.4094469913816203
2022-08-04,5.094926401425605,5.622691481449457,0.9912579351695596,1.2186613183306867
2022-08-05,5.093536742203626,5.620079273732325,0.9917747711681466,1.155878552585305
2022-08-08,5.090629454167098,5.610882098495357,0.9955799549297062,1.1709562157487974
2022-08-09,5.09093262680201,5.617920782761114,0.9907460100897199,0.9950608923785907
2022-08-10,5.11679001943255,5.641930445831142,0.9990801760678689,1.1315802080098607
2022-08-11,5.112348602808549,5.634501933622505,1.000060389174461,1.0997912360197373
2022-08-12,5.133547747974315,5.651395839333902,1.0089296762342848,1.28872221947827
2022-08-15,5.139861307084327,5.656725564004411,1.0113533859480865,1.3202272182427155
2022-08-16,5.138937175629844,5.654132459108982,1.0123218076995153,1.3144783666165356
2022-08-17,5.147683419548134,5.6514929545198775,1.0229944692035078,1.6318918876281459
2022-08-18,5.145389210821399,5.647537806252203,1.023586888220616,1.6063444751480953
2022-08-19,5.1301720717191275,5.633586705382287,1.018551828803547,1.3967186558335873
2022-08-22,5.106873424938376,5.6037919458374486,1.0169986068975607,1.373207944884087
2022-08-23,5.104842256234288,5.599064543114738,1.0184176885841403,1.3637116220184429
2022-08-24,5.106634471365383,5.596710267205727,1.0219281498328732,1.453781774638316
2022-08-25,5.1214470198444815,5.607744664063232,1.0286873476030287,1.6377729090888975
2022-08-26,5.083018786793051,5.568393190925691,1.0189794169100024,1.1189568724571093
2022-08-29,5.069233891258141,5.557667943840346,1.0130222420320303,0.8003442944577055
2022-08-30,5.053810085025303,5.549110520479959,1.0038439907104442,0.2953816981865589
2022-08-31,5.043118122031481,5.543390212383136,0.9973269407510035,-0.09713349177070317
2022-09-01,5.047814038940965,5.539289504251982,1.0050157209009223,0.2751199722440315
2022-09-02,5.034109240125474,5.522482368659961,1.0035774518362839,0.15533717127517016
2022-09-06,5.025860194840703,5.511447818925922,1.0033818688359553,0.09797826713999058
2022-09-07,5.035071823976469,5.5303789197523185,0.9987768121818101,-0.19552578483686256
2022-09-08,5.025407141223063,5.532043457651161,0.9878972821068137,-0.8992133998152341
2022-09-09,5.044071683618591,5.554760628311574,0.9899819112723058,-0.963709487882933
2022-09-12,5.081856624191745,5.563007649696958,1.0217478408946725,1.223919756279567
2022-09-13,5.021385208185876,5.506460049312161,1.0025471588970873,-0.25199995576379286
